ID,id,start_date,date,end_date,duration
212163,212163,2022-06-19,2022-06-20,2022-06-24,5
212163,212163,2022-06-19,2022-06-21,2022-06-24,5
212163,212163,2022-06-19,2022-06-22,2022-06-24,5
212163,212163,2022-06-19,2022-06-23,2022-06-24,5
212163,212163,2022-06-19,2022-06-24,2022-06-24,5
212213,212213,2022-08-25,2022-08-25,2022-09-05,11
212213,212213,2022-08-25,2022-08-26,2022-09-05,11
212213,212213,2022-08-25,2022-08-27,2022-09-05,11
212213,212213,2022-08-25,2022-08-28,2022-09-05,11
212213,212213,2022-08-25,2022-08-29,2022-09-05,11
212213,212213,2022-08-25,2022-08-30,2022-09-05,11
212213,212213,2022-08-25,2022-08-31,2022-09-05,11
212213,212213,2022-08-25,2022-09-01,2022-09-05,11
212213,212213,2022-08-25,2022-09-02,2022-09-05,11
212213,212213,2022-08-25,2022-09-03,2022-09-05,11
212213,212213,2022-08-25,2022-09-04,2022-09-05,11
212213,212213,2022-08-25,NA,2022-09-05,11
212213,212213,2022-08-25,NA,2022-09-05,11
212213,212213,2022-08-25,2022-09-05,2022-09-05,11
213004,213004,2021-11-19,2021-11-19,2021-11-27,8
213004,213004,2021-11-19,2021-11-20,2021-11-27,8
213004,213004,2021-11-19,2021-11-21,2021-11-27,8
213004,213004,2021-11-19,2021-11-22,2021-11-27,8
213004,213004,2021-11-19,2021-11-23,2021-11-27,8
213004,213004,2021-11-19,2021-11-24,2021-11-27,8
213004,213004,2021-11-19,2021-11-25,2021-11-27,8
213004,213004,2021-11-19,2021-11-26,2021-11-27,8
213004,213004,2021-11-19,2021-11-27,2021-11-27,8
213006,213006,2021-11-26,2021-11-26,2021-12-03,7
213006,213006,2021-11-26,2021-11-27,2021-12-03,7
213006,213006,2021-11-26,2021-11-28,2021-12-03,7
213006,213006,2021-11-26,2021-11-29,2021-12-03,7
213006,213006,2021-11-26,2021-11-30,2021-12-03,7
213006,213006,2021-11-26,2021-12-01,2021-12-03,7
213006,213006,2021-11-26,2021-12-02,2021-12-03,7
213006,213006,2021-11-26,2021-12-03,2021-12-03,7
213008,213008,2021-11-17,2021-11-17,2021-11-24,7
213008,213008,2021-11-17,2021-11-18,2021-11-24,7
213008,213008,2021-11-17,2021-11-19,2021-11-24,7
213008,213008,2021-11-17,2021-11-20,2021-11-24,7
213008,213008,2021-11-17,2021-11-21,2021-11-24,7
213008,213008,2021-11-17,2021-11-22,2021-11-24,7
213008,213008,2021-11-17,2021-11-23,2021-11-24,7
213008,213008,2021-11-17,2021-11-24,2021-11-24,7
213022,213022,2022-01-18,2022-01-18,2022-01-24,6
213022,213022,2022-01-18,2022-01-19,2022-01-24,6
213022,213022,2022-01-18,2022-01-20,2022-01-24,6
213022,213022,2022-01-18,2022-01-21,2022-01-24,6
213022,213022,2022-01-18,2022-01-22,2022-01-24,6
213022,213022,2022-01-18,2022-01-23,2022-01-24,6
213022,213022,2022-01-18,2022-01-24,2022-01-24,6
213023,213023,2022-01-17,2022-01-17,2022-01-24,7
213023,213023,2022-01-17,2022-01-18,2022-01-24,7
213023,213023,2022-01-17,2022-01-19,2022-01-24,7
213023,213023,2022-01-17,2022-01-20,2022-01-24,7
213023,213023,2022-01-17,2022-01-21,2022-01-24,7
213023,213023,2022-01-17,2022-01-22,2022-01-24,7
213023,213023,2022-01-17,2022-01-23,2022-01-24,7
213023,213023,2022-01-17,2022-01-24,2022-01-24,7
213042,213042,2022-03-01,2022-03-01,2022-03-30,29
213042,213042,2022-03-01,2022-03-02,2022-03-30,29
213042,213042,2022-03-01,2022-03-03,2022-03-30,29
213042,213042,2022-03-01,2022-03-04,2022-03-30,29
213042,213042,2022-03-01,2022-03-05,2022-03-30,29
213042,213042,2022-03-01,2022-03-06,2022-03-30,29
213042,213042,2022-03-01,2022-03-07,2022-03-30,29
213042,213042,2022-03-01,2022-03-08,2022-03-30,29
213042,213042,2022-03-01,2022-03-09,2022-03-30,29
213042,213042,2022-03-01,2022-03-10,2022-03-30,29
213042,213042,2022-03-01,2022-03-11,2022-03-30,29
213042,213042,2022-03-01,2022-03-12,2022-03-30,29
213042,213042,2022-03-01,2022-03-13,2022-03-30,29
213042,213042,2022-03-01,2022-03-14,2022-03-30,29
213042,213042,2022-03-01,2022-03-15,2022-03-30,29
213042,213042,2022-03-01,2022-03-16,2022-03-30,29
213042,213042,2022-03-01,2022-03-17,2022-03-30,29
213042,213042,2022-03-01,2022-03-18,2022-03-30,29
213042,213042,2022-03-01,2022-03-19,2022-03-30,29
213042,213042,2022-03-01,2022-03-20,2022-03-30,29
213042,213042,2022-03-01,2022-03-21,2022-03-30,29
213042,213042,2022-03-01,2022-03-22,2022-03-30,29
213042,213042,2022-03-01,2022-03-23,2022-03-30,29
213042,213042,2022-03-01,2022-03-24,2022-03-30,29
213042,213042,2022-03-01,2022-03-25,2022-03-30,29
213042,213042,2022-03-01,2022-03-26,2022-03-30,29
213042,213042,2022-03-01,2022-03-27,2022-03-30,29
213042,213042,2022-03-01,2022-03-28,2022-03-30,29
213042,213042,2022-03-01,2022-03-29,2022-03-30,29
213042,213042,2022-03-01,2022-03-30,2022-03-30,29
213043,213043,2022-03-24,2022-03-24,2022-04-01,8
213043,213043,2022-03-24,2022-03-25,2022-04-01,8
213043,213043,2022-03-24,2022-03-26,2022-04-01,8
213043,213043,2022-03-24,2022-03-27,2022-04-01,8
213043,213043,2022-03-24,2022-03-28,2022-04-01,8
213043,213043,2022-03-24,2022-03-29,2022-04-01,8
213043,213043,2022-03-24,2022-03-30,2022-04-01,8
213043,213043,2022-03-24,2022-03-31,2022-04-01,8
213043,213043,2022-03-24,2022-04-01,2022-04-01,8
213047,213047,2022-04-05,2022-04-05,2022-04-12,7
213047,213047,2022-04-05,2022-04-06,2022-04-12,7
213047,213047,2022-04-05,2022-04-07,2022-04-12,7
213047,213047,2022-04-05,2022-04-08,2022-04-12,7
213047,213047,2022-04-05,2022-04-09,2022-04-12,7
213047,213047,2022-04-05,2022-04-10,2022-04-12,7
213047,213047,2022-04-05,2022-04-11,2022-04-12,7
213047,213047,2022-04-05,2022-04-12,2022-04-12,7
213078,213078,2022-04-29,2022-04-29,2022-05-23,24
213078,213078,2022-04-29,2022-04-30,2022-05-23,24
213078,213078,2022-04-29,2022-05-01,2022-05-23,24
213078,213078,2022-04-29,2022-05-02,2022-05-23,24
213078,213078,2022-04-29,2022-05-03,2022-05-23,24
213078,213078,2022-04-29,2022-05-04,2022-05-23,24
213078,213078,2022-04-29,2022-05-05,2022-05-23,24
213078,213078,2022-04-29,2022-05-06,2022-05-23,24
213078,213078,2022-04-29,2022-05-07,2022-05-23,24
213078,213078,2022-04-29,2022-05-08,2022-05-23,24
213078,213078,2022-04-29,2022-05-09,2022-05-23,24
213078,213078,2022-04-29,2022-05-10,2022-05-23,24
213078,213078,2022-04-29,2022-05-11,2022-05-23,24
213078,213078,2022-04-29,2022-05-12,2022-05-23,24
213078,213078,2022-04-29,2022-05-13,2022-05-23,24
213078,213078,2022-04-29,2022-05-14,2022-05-23,24
213078,213078,2022-04-29,2022-05-15,2022-05-23,24
213078,213078,2022-04-29,2022-05-16,2022-05-23,24
213078,213078,2022-04-29,2022-05-17,2022-05-23,24
213078,213078,2022-04-29,2022-05-18,2022-05-23,24
213078,213078,2022-04-29,2022-05-19,2022-05-23,24
213078,213078,2022-04-29,2022-05-20,2022-05-23,24
213078,213078,2022-04-29,2022-05-21,2022-05-23,24
213078,213078,2022-04-29,2022-05-22,2022-05-23,24
213078,213078,2022-04-29,2022-05-23,2022-05-23,24
213081,213081,2022-04-26,2022-04-26,2022-05-09,13
213081,213081,2022-04-26,2022-04-27,2022-05-09,13
213081,213081,2022-04-26,2022-04-28,2022-05-09,13
213081,213081,2022-04-26,2022-04-29,2022-05-09,13
213081,213081,2022-04-26,2022-04-30,2022-05-09,13
213081,213081,2022-04-26,2022-05-01,2022-05-09,13
213081,213081,2022-04-26,2022-05-02,2022-05-09,13
213081,213081,2022-04-26,2022-05-03,2022-05-09,13
213081,213081,2022-04-26,2022-05-04,2022-05-09,13
213081,213081,2022-04-26,2022-05-05,2022-05-09,13
213081,213081,2022-04-26,2022-05-06,2022-05-09,13
213081,213081,2022-04-26,2022-05-07,2022-05-09,13
213081,213081,2022-04-26,2022-05-08,2022-05-09,13
213081,213081,2022-04-26,2022-05-09,2022-05-09,13
213082,213082,2022-05-17,2022-05-17,2022-06-03,17
213082,213082,2022-05-17,2022-05-18,2022-06-03,17
213082,213082,2022-05-17,2022-05-19,2022-06-03,17
213082,213082,2022-05-17,2022-05-20,2022-06-03,17
213082,213082,2022-05-17,2022-05-21,2022-06-03,17
213082,213082,2022-05-17,2022-05-22,2022-06-03,17
213082,213082,2022-05-17,2022-05-23,2022-06-03,17
213082,213082,2022-05-17,2022-05-24,2022-06-03,17
213082,213082,2022-05-17,2022-05-25,2022-06-03,17
213082,213082,2022-05-17,2022-05-26,2022-06-03,17
213082,213082,2022-05-17,2022-05-27,2022-06-03,17
213082,213082,2022-05-17,2022-05-28,2022-06-03,17
213082,213082,2022-05-17,2022-05-29,2022-06-03,17
213082,213082,2022-05-17,2022-05-30,2022-06-03,17
213082,213082,2022-05-17,2022-05-31,2022-06-03,17
213082,213082,2022-05-17,2022-06-01,2022-06-03,17
213082,213082,2022-05-17,2022-06-02,2022-06-03,17
213082,213082,2022-05-17,2022-06-03,2022-06-03,17
213083,213083,2022-05-22,2022-05-22,2022-05-30,8
213083,213083,2022-05-22,2022-05-23,2022-05-30,8
213083,213083,2022-05-22,2022-05-24,2022-05-30,8
213083,213083,2022-05-22,2022-05-25,2022-05-30,8
213083,213083,2022-05-22,2022-05-26,2022-05-30,8
213083,213083,2022-05-22,2022-05-27,2022-05-30,8
213083,213083,2022-05-22,2022-05-28,2022-05-30,8
213083,213083,2022-05-22,2022-05-29,2022-05-30,8
213083,213083,2022-05-22,2022-05-30,2022-05-30,8
213085,213085,2022-06-04,2022-06-04,2022-06-19,15
213085,213085,2022-06-04,2022-06-05,2022-06-19,15
213085,213085,2022-06-04,2022-06-06,2022-06-19,15
213085,213085,2022-06-04,2022-06-07,2022-06-19,15
213085,213085,2022-06-04,2022-06-08,2022-06-19,15
213085,213085,2022-06-04,2022-06-09,2022-06-19,15
213085,213085,2022-06-04,2022-06-10,2022-06-19,15
213085,213085,2022-06-04,2022-06-11,2022-06-19,15
213085,213085,2022-06-04,2022-06-12,2022-06-19,15
213085,213085,2022-06-04,2022-06-13,2022-06-19,15
213085,213085,2022-06-04,2022-06-14,2022-06-19,15
213085,213085,2022-06-04,2022-06-15,2022-06-19,15
213085,213085,2022-06-04,2022-06-16,2022-06-19,15
213085,213085,2022-06-04,2022-06-17,2022-06-19,15
213085,213085,2022-06-04,2022-06-18,2022-06-19,15
213085,213085,2022-06-04,2022-06-19,2022-06-19,15
213097,213097,2022-06-02,2022-06-02,2022-06-12,10
213097,213097,2022-06-02,2022-06-03,2022-06-12,10
213097,213097,2022-06-02,2022-06-04,2022-06-12,10
213097,213097,2022-06-02,2022-06-05,2022-06-12,10
213097,213097,2022-06-02,2022-06-06,2022-06-12,10
213097,213097,2022-06-02,2022-06-07,2022-06-12,10
213097,213097,2022-06-02,2022-06-08,2022-06-12,10
213097,213097,2022-06-02,2022-06-09,2022-06-12,10
213097,213097,2022-06-02,2022-06-10,2022-06-12,10
213097,213097,2022-06-02,2022-06-11,2022-06-12,10
213097,213097,2022-06-02,2022-06-12,2022-06-12,10
213103,213103,2022-06-01,2022-06-01,2022-06-08,7
213103,213103,2022-06-01,2022-06-02,2022-06-08,7
213103,213103,2022-06-01,2022-06-03,2022-06-08,7
213103,213103,2022-06-01,2022-06-04,2022-06-08,7
213103,213103,2022-06-01,2022-06-05,2022-06-08,7
213103,213103,2022-06-01,NA,2022-06-08,7
213103,213103,2022-06-01,2022-06-06,2022-06-08,7
213103,213103,2022-06-01,2022-06-07,2022-06-08,7
213103,213103,2022-06-01,2022-06-08,2022-06-08,7
213111,213111,2022-07-21,2022-07-21,2022-08-03,13
213111,213111,2022-07-21,2022-07-22,2022-08-03,13
213111,213111,2022-07-21,2022-07-23,2022-08-03,13
213111,213111,2022-07-21,2022-07-24,2022-08-03,13
213111,213111,2022-07-21,2022-07-25,2022-08-03,13
213111,213111,2022-07-21,2022-07-26,2022-08-03,13
213111,213111,2022-07-21,2022-07-27,2022-08-03,13
213111,213111,2022-07-21,2022-07-28,2022-08-03,13
213111,213111,2022-07-21,2022-07-29,2022-08-03,13
213111,213111,2022-07-21,2022-07-30,2022-08-03,13
213111,213111,2022-07-21,2022-07-31,2022-08-03,13
213111,213111,2022-07-21,2022-08-01,2022-08-03,13
213111,213111,2022-07-21,2022-08-02,2022-08-03,13
213111,213111,2022-07-21,2022-08-03,2022-08-03,13
213167,213167,2022-06-29,2022-06-29,2022-07-06,7
213167,213167,2022-06-29,2022-06-30,2022-07-06,7
213167,213167,2022-06-29,2022-07-01,2022-07-06,7
213167,213167,2022-06-29,2022-07-02,2022-07-06,7
213167,213167,2022-06-29,2022-07-03,2022-07-06,7
213167,213167,2022-06-29,2022-07-04,2022-07-06,7
213167,213167,2022-06-29,2022-07-05,2022-07-06,7
213167,213167,2022-06-29,2022-07-06,2022-07-06,7
213170,213170,2022-07-06,2022-07-06,2022-07-15,9
213170,213170,2022-07-06,2022-07-07,2022-07-15,9
213170,213170,2022-07-06,2022-07-08,2022-07-15,9
213170,213170,2022-07-06,2022-07-09,2022-07-15,9
213170,213170,2022-07-06,NA,2022-07-15,9
213170,213170,2022-07-06,2022-07-10,2022-07-15,9
213170,213170,2022-07-06,2022-07-11,2022-07-15,9
213170,213170,2022-07-06,2022-07-12,2022-07-15,9
213170,213170,2022-07-06,NA,2022-07-15,9
213170,213170,2022-07-06,NA,2022-07-15,9
213170,213170,2022-07-06,2022-07-13,2022-07-15,9
213170,213170,2022-07-06,2022-07-14,2022-07-15,9
213170,213170,2022-07-06,2022-07-15,2022-07-15,9
213171,213171,2022-07-14,2022-07-14,2022-07-23,9
213171,213171,2022-07-14,2022-07-15,2022-07-23,9
213171,213171,2022-07-14,2022-07-16,2022-07-23,9
213171,213171,2022-07-14,2022-07-17,2022-07-23,9
213171,213171,2022-07-14,2022-07-18,2022-07-23,9
213171,213171,2022-07-14,2022-07-19,2022-07-23,9
213171,213171,2022-07-14,2022-07-20,2022-07-23,9
213171,213171,2022-07-14,2022-07-21,2022-07-23,9
213171,213171,2022-07-14,2022-07-22,2022-07-23,9
213171,213171,2022-07-14,2022-07-23,2022-07-23,9
213172,213172,2022-06-28,2022-06-28,2022-07-11,13
213172,213172,2022-06-28,2022-06-29,2022-07-11,13
213172,213172,2022-06-28,2022-06-30,2022-07-11,13
213172,213172,2022-06-28,2022-07-01,2022-07-11,13
213172,213172,2022-06-28,2022-07-02,2022-07-11,13
213172,213172,2022-06-28,2022-07-03,2022-07-11,13
213172,213172,2022-06-28,2022-07-04,2022-07-11,13
213172,213172,2022-06-28,NA,2022-07-11,13
213172,213172,2022-06-28,NA,2022-07-11,13
213172,213172,2022-06-28,2022-07-05,2022-07-11,13
213172,213172,2022-06-28,NA,2022-07-11,13
213172,213172,2022-06-28,NA,2022-07-11,13
213172,213172,2022-06-28,2022-07-06,2022-07-11,13
213172,213172,2022-06-28,2022-07-07,2022-07-11,13
213172,213172,2022-06-28,2022-07-08,2022-07-11,13
213172,213172,2022-06-28,2022-07-09,2022-07-11,13
213172,213172,2022-06-28,2022-07-10,2022-07-11,13
213172,213172,2022-06-28,2022-07-11,2022-07-11,13
213178,213178,2022-07-03,2022-07-03,2022-07-19,16
213178,213178,2022-07-03,2022-07-04,2022-07-19,16
213178,213178,2022-07-03,2022-07-05,2022-07-19,16
213178,213178,2022-07-03,2022-07-06,2022-07-19,16
213178,213178,2022-07-03,2022-07-07,2022-07-19,16
213178,213178,2022-07-03,2022-07-08,2022-07-19,16
213178,213178,2022-07-03,2022-07-09,2022-07-19,16
213178,213178,2022-07-03,2022-07-10,2022-07-19,16
213178,213178,2022-07-03,2022-07-11,2022-07-19,16
213178,213178,2022-07-03,2022-07-12,2022-07-19,16
213178,213178,2022-07-03,2022-07-13,2022-07-19,16
213178,213178,2022-07-03,2022-07-14,2022-07-19,16
213178,213178,2022-07-03,2022-07-15,2022-07-19,16
213178,213178,2022-07-03,2022-07-16,2022-07-19,16
213178,213178,2022-07-03,2022-07-17,2022-07-19,16
213178,213178,2022-07-03,2022-07-18,2022-07-19,16
213178,213178,2022-07-03,2022-07-19,2022-07-19,16
213182,213182,2022-07-03,2022-07-03,2022-07-19,16
213182,213182,2022-07-03,2022-07-04,2022-07-19,16
213182,213182,2022-07-03,2022-07-05,2022-07-19,16
213182,213182,2022-07-03,2022-07-06,2022-07-19,16
213182,213182,2022-07-03,2022-07-07,2022-07-19,16
213182,213182,2022-07-03,2022-07-08,2022-07-19,16
213182,213182,2022-07-03,2022-07-09,2022-07-19,16
213182,213182,2022-07-03,2022-07-10,2022-07-19,16
213182,213182,2022-07-03,2022-07-11,2022-07-19,16
213182,213182,2022-07-03,2022-07-12,2022-07-19,16
213182,213182,2022-07-03,2022-07-13,2022-07-19,16
213182,213182,2022-07-03,2022-07-14,2022-07-19,16
213182,213182,2022-07-03,2022-07-15,2022-07-19,16
213182,213182,2022-07-03,2022-07-16,2022-07-19,16
213182,213182,2022-07-03,2022-07-17,2022-07-19,16
213182,213182,2022-07-03,2022-07-18,2022-07-19,16
213182,213182,2022-07-03,2022-07-19,2022-07-19,16
213183,213183,2022-07-03,2022-07-03,2022-07-25,22
213183,213183,2022-07-03,2022-07-04,2022-07-25,22
213183,213183,2022-07-03,2022-07-05,2022-07-25,22
213183,213183,2022-07-03,2022-07-06,2022-07-25,22
213183,213183,2022-07-03,2022-07-07,2022-07-25,22
213183,213183,2022-07-03,2022-07-08,2022-07-25,22
213183,213183,2022-07-03,2022-07-09,2022-07-25,22
213183,213183,2022-07-03,2022-07-10,2022-07-25,22
213183,213183,2022-07-03,2022-07-11,2022-07-25,22
213183,213183,2022-07-03,2022-07-12,2022-07-25,22
213183,213183,2022-07-03,2022-07-13,2022-07-25,22
213183,213183,2022-07-03,2022-07-14,2022-07-25,22
213183,213183,2022-07-03,2022-07-15,2022-07-25,22
213183,213183,2022-07-03,2022-07-16,2022-07-25,22
213183,213183,2022-07-03,2022-07-17,2022-07-25,22
213183,213183,2022-07-03,2022-07-18,2022-07-25,22
213183,213183,2022-07-03,2022-07-19,2022-07-25,22
213183,213183,2022-07-03,2022-07-20,2022-07-25,22
213183,213183,2022-07-03,2022-07-21,2022-07-25,22
213183,213183,2022-07-03,2022-07-22,2022-07-25,22
213183,213183,2022-07-03,2022-07-23,2022-07-25,22
213183,213183,2022-07-03,2022-07-24,2022-07-25,22
213183,213183,2022-07-03,2022-07-25,2022-07-25,22
213193,213193,2022-07-03,2022-07-03,2022-07-17,14
213193,213193,2022-07-03,2022-07-04,2022-07-17,14
213193,213193,2022-07-03,2022-07-05,2022-07-17,14
213193,213193,2022-07-03,2022-07-06,2022-07-17,14
213193,213193,2022-07-03,2022-07-07,2022-07-17,14
213193,213193,2022-07-03,2022-07-08,2022-07-17,14
213193,213193,2022-07-03,2022-07-09,2022-07-17,14
213193,213193,2022-07-03,2022-07-10,2022-07-17,14
213193,213193,2022-07-03,2022-07-11,2022-07-17,14
213193,213193,2022-07-03,2022-07-12,2022-07-17,14
213193,213193,2022-07-03,2022-07-13,2022-07-17,14
213193,213193,2022-07-03,2022-07-14,2022-07-17,14
213193,213193,2022-07-03,2022-07-15,2022-07-17,14
213193,213193,2022-07-03,2022-07-16,2022-07-17,14
213193,213193,2022-07-03,2022-07-17,2022-07-17,14
213197,213197,2022-07-20,2022-07-20,2022-08-11,22
213197,213197,2022-07-20,2022-07-21,2022-08-11,22
213197,213197,2022-07-20,2022-07-22,2022-08-11,22
213197,213197,2022-07-20,2022-07-23,2022-08-11,22
213197,213197,2022-07-20,2022-07-24,2022-08-11,22
213197,213197,2022-07-20,2022-07-25,2022-08-11,22
213197,213197,2022-07-20,2022-07-26,2022-08-11,22
213197,213197,2022-07-20,2022-07-27,2022-08-11,22
213197,213197,2022-07-20,2022-07-28,2022-08-11,22
213197,213197,2022-07-20,2022-07-29,2022-08-11,22
213197,213197,2022-07-20,2022-07-30,2022-08-11,22
213197,213197,2022-07-20,2022-07-31,2022-08-11,22
213197,213197,2022-07-20,2022-08-01,2022-08-11,22
213197,213197,2022-07-20,2022-08-02,2022-08-11,22
213197,213197,2022-07-20,2022-08-03,2022-08-11,22
213197,213197,2022-07-20,2022-08-04,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-05,2022-08-11,22
213197,213197,2022-07-20,2022-08-06,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-07,2022-08-11,22
213197,213197,2022-07-20,2022-08-08,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-09,2022-08-11,22
213197,213197,2022-07-20,2022-08-10,2022-08-11,22
213197,213197,2022-07-20,2022-08-11,2022-08-11,22
213197,213197,2022-07-20,2022-08-03,2022-08-11,22
213197,213197,2022-07-20,2022-08-04,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-05,2022-08-11,22
213197,213197,2022-07-20,2022-08-06,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-07,2022-08-11,22
213197,213197,2022-07-20,2022-08-08,2022-08-11,22
213197,213197,2022-07-20,NA,2022-08-11,22
213197,213197,2022-07-20,2022-08-09,2022-08-11,22
213197,213197,2022-07-20,2022-08-10,2022-08-11,22
213198,213198,2022-07-29,2022-07-29,2022-08-07,9
213198,213198,2022-07-29,2022-07-30,2022-08-07,9
213198,213198,2022-07-29,2022-07-31,2022-08-07,9
213198,213198,2022-07-29,2022-08-01,2022-08-07,9
213198,213198,2022-07-29,2022-08-02,2022-08-07,9
213198,213198,2022-07-29,2022-08-03,2022-08-07,9
213198,213198,2022-07-29,NA,2022-08-07,9
213198,213198,2022-07-29,2022-08-04,2022-08-07,9
213198,213198,2022-07-29,2022-08-05,2022-08-07,9
213198,213198,2022-07-29,2022-08-06,2022-08-07,9
213198,213198,2022-07-29,2022-08-07,2022-08-07,9
213201,213201,2022-08-16,2022-08-16,2022-08-21,5
213201,213201,2022-08-16,2022-08-17,2022-08-21,5
213201,213201,2022-08-16,2022-08-18,2022-08-21,5
213201,213201,2022-08-16,2022-08-19,2022-08-21,5
213201,213201,2022-08-16,2022-08-20,2022-08-21,5
213201,213201,2022-08-16,2022-08-21,2022-08-21,5
213201,213201,2022-08-16,NA,2022-08-21,5
213400,213400,2022-08-01,2022-08-01,2022-08-03,2
213400,213400,2022-08-01,NA,2022-08-03,2
213400,213400,2022-08-01,2022-08-02,2022-08-03,2
213400,213400,2022-08-01,2022-08-03,2022-08-03,2
213408,213408,2022-08-01,2022-08-01,2022-08-04,3
213408,213408,2022-08-01,2022-08-02,2022-08-04,3
213408,213408,2022-08-01,2022-08-03,2022-08-04,3
213408,213408,2022-08-01,2022-08-04,2022-08-04,3
213417,213417,2022-08-07,2022-08-07,2022-08-11,4
213417,213417,2022-08-07,2022-08-08,2022-08-11,4
213417,213417,2022-08-07,2022-08-09,2022-08-11,4
213417,213417,2022-08-07,2022-08-10,2022-08-11,4
213417,213417,2022-08-07,2022-08-11,2022-08-11,4
213418,213418,2022-07-21,NA,2022-08-03,13
213418,213418,2022-07-21,2022-07-21,2022-08-03,13
213418,213418,2022-07-21,2022-07-22,2022-08-03,13
213418,213418,2022-07-21,2022-07-23,2022-08-03,13
213418,213418,2022-07-21,2022-07-24,2022-08-03,13
213418,213418,2022-07-21,2022-07-25,2022-08-03,13
213418,213418,2022-07-21,NA,2022-08-03,13
213418,213418,2022-07-21,NA,2022-08-03,13
213418,213418,2022-07-21,2022-07-26,2022-08-03,13
213418,213418,2022-07-21,2022-07-27,2022-08-03,13
213418,213418,2022-07-21,NA,2022-08-03,13
213418,213418,2022-07-21,2022-07-28,2022-08-03,13
213418,213418,2022-07-21,2022-07-29,2022-08-03,13
213418,213418,2022-07-21,2022-07-30,2022-08-03,13
213418,213418,2022-07-21,2022-07-31,2022-08-03,13
213418,213418,2022-07-21,2022-08-01,2022-08-03,13
213418,213418,2022-07-21,2022-08-02,2022-08-03,13
213418,213418,2022-07-21,2022-08-03,2022-08-03,13
213421,213421,2022-07-18,NA,2022-07-21,3
213421,213421,2022-07-18,2022-07-18,2022-07-21,3
213421,213421,2022-07-18,2022-07-19,2022-07-21,3
213421,213421,2022-07-18,2022-07-20,2022-07-21,3
213421,213421,2022-07-18,2022-07-21,2022-07-21,3
213424,213424,2022-07-18,2022-07-18,2022-07-21,3
213424,213424,2022-07-18,2022-07-19,2022-07-21,3
213424,213424,2022-07-18,2022-07-20,2022-07-21,3
213424,213424,2022-07-18,2022-07-21,2022-07-21,3
213426,213426,2022-07-18,2022-07-18,2022-07-21,3
213426,213426,2022-07-18,2022-07-19,2022-07-21,3
213426,213426,2022-07-18,2022-07-20,2022-07-21,3
213426,213426,2022-07-18,2022-07-21,2022-07-21,3
213429,213429,2022-08-01,2022-08-01,2022-08-06,5
213429,213429,2022-08-01,2022-08-02,2022-08-06,5
213429,213429,2022-08-01,2022-08-03,2022-08-06,5
213429,213429,2022-08-01,2022-08-04,2022-08-06,5
213429,213429,2022-08-01,2022-08-05,2022-08-06,5
213429,213429,2022-08-01,2022-08-06,2022-08-06,5
213432,213432,2022-07-26,2022-07-26,2022-08-02,7
213432,213432,2022-07-26,2022-07-27,2022-08-02,7
213432,213432,2022-07-26,2022-07-28,2022-08-02,7
213432,213432,2022-07-26,2022-07-29,2022-08-02,7
213432,213432,2022-07-26,2022-07-30,2022-08-02,7
213432,213432,2022-07-26,2022-07-31,2022-08-02,7
213432,213432,2022-07-26,2022-08-01,2022-08-02,7
213432,213432,2022-07-26,2022-08-02,2022-08-02,7
213433,213433,2022-08-07,2022-08-07,2022-08-13,6
213433,213433,2022-08-07,2022-08-08,2022-08-13,6
213433,213433,2022-08-07,2022-08-09,2022-08-13,6
213433,213433,2022-08-07,2022-08-10,2022-08-13,6
213433,213433,2022-08-07,2022-08-11,2022-08-13,6
213433,213433,2022-08-07,2022-08-12,2022-08-13,6
213433,213433,2022-08-07,2022-08-13,2022-08-13,6
213440,213440,2022-05-01,2022-05-01,2022-05-07,6
213440,213440,2022-05-01,2022-05-02,2022-05-07,6
213440,213440,2022-05-01,2022-05-03,2022-05-07,6
213440,213440,2022-05-01,2022-05-04,2022-05-07,6
213440,213440,2022-05-01,2022-05-05,2022-05-07,6
213440,213440,2022-05-01,2022-05-06,2022-05-07,6
213440,213440,2022-05-01,2022-05-07,2022-05-07,6
213443,213443,2022-07-18,NA,2022-07-19,1
213443,213443,2022-07-18,2022-07-18,2022-07-19,1
213443,213443,2022-07-18,2022-07-19,2022-07-19,1
213444,213444,2022-06-20,NA,2022-06-26,6
213444,213444,2022-06-20,2022-06-20,2022-06-26,6
213444,213444,2022-06-20,2022-06-21,2022-06-26,6
213444,213444,2022-06-20,2022-06-22,2022-06-26,6
213444,213444,2022-06-20,2022-06-23,2022-06-26,6
213444,213444,2022-06-20,2022-06-24,2022-06-26,6
213444,213444,2022-06-20,2022-06-25,2022-06-26,6
213444,213444,2022-06-20,2022-06-26,2022-06-26,6
213445,213445,2022-07-25,2022-07-25,2022-07-31,6
213445,213445,2022-07-25,2022-07-26,2022-07-31,6
213445,213445,2022-07-25,2022-07-27,2022-07-31,6
213445,213445,2022-07-25,2022-07-28,2022-07-31,6
